Iteration,Type,Sentence,Category,Correct Response,Model Response,Order,Correct,Matched Response
2,comp_pos_dis,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words have either the letters u or d?",experimental,"(['johannesburg', 'headline', 'lustrous', 'relayed'], ['duel', 'johannesburg', 'headline', 'lustrous', 'relayed'])","['duel', 'johannesburg', 'lustrous', 'relayed']",16,0,-1
2,simple_neg_dis,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words do not have the letters h or d?",experimental,"(['lustrous'], ['duel', 'johannesburg', 'lustrous', 'relayed', 'homecomings'])","[lustrous, homecomings]",17,0,-1
2,comp_neg_dis,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words do not have either the letters d or u?",experimental,"(['duel', 'homecomings'], ['homecomings'])","['johannesburg', 'homecomings']",18,0,-1
2,simple_neg_conj,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words do not have the letters u and d?",experimental,"(['johannesburg', 'headline', 'lustrous', 'relayed', 'homecomings'], ['homecomings'])","['johannesburg', 'headline', 'relayed', 'homecomings']",19,0,-1
2,inc_dis,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words have the letter u or h or both?",control,"['duel', 'johannesburg', 'headline', 'lustrous', 'homecomings']","['duel', 'johannesburg', 'headline', 'lustrous', 'homecomings']",20,1,0
2,ex_dis,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words have the letter d or h, but not both?",control,"['duel', 'johannesburg', 'relayed', 'homecomings']","['duel', 'headline', 'relayed', 'homecomings']",21,0,-1
2,comp_neg,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words have neither the letter h nor u?",control,['relayed'],"['relayed', 'homecomings']",22,0,-1
2,simple_pos_conj,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words have the letters h and d?",control,['headline'],"['duel', 'headline']",23,0,-1
2,comp_neg_conj,"In the list of words: duel, johannesburg, headline, lustrous, relayed, homecomings, which words do not have both the letters h and u?",control,"(['duel', 'headline', 'lustrous', 'relayed', 'homecomings'], ['relayed'])","[johannesburg, headline, relayed]",24,0,-1
3,simple_pos,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have the letter m?",experimental,"['hermanovski', 'immortalized', 'admonished']","[hermanovski, immortalized, civilizing, admonished]",25,0,-1
3,simple_neg,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words do not have the letter v?",experimental,"['immortalized', 'admonished', 'crazed']","[immortalized, admonished, shoved, crazed]",26,0,-1
3,simple_pos_dis,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have the letters z or m?",experimental,"(['hermanovski', 'immortalized', 'civilizing', 'admonished', 'crazed'], ['hermanovski', 'civilizing', 'admonished', 'crazed'])","[hermanovski, immortalized, civilizing, admonished, crazed]",27,1,0
3,comp_pos_dis,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have either the letters v or m?",experimental,"(['immortalized', 'civilizing', 'admonished', 'shoved'], ['hermanovski', 'immortalized', 'civilizing', 'admonished', 'shoved'])","['hermanovski', 'immortalized', 'civilizing', 'admonished']",28,0,-1
3,simple_neg_dis,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words do not have the letters z or v?",experimental,"(['admonished'], ['hermanovski', 'immortalized', 'admonished', 'shoved', 'crazed'])","['admonished', 'shoved', 'crazed']",29,0,-1
3,comp_neg_dis,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words do not have either the letters z or v?",experimental,"(['civilizing', 'admonished'], ['admonished'])","[admonished, shoved, crazed]",30,0,-1
3,simple_neg_conj,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words do not have the letters m and v?",experimental,"(['immortalized', 'civilizing', 'admonished', 'shoved', 'crazed'], ['crazed'])","['admonished', 'shoved', 'crazed']",31,0,-1
3,inc_dis,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have the letter v or z or both?",control,"['hermanovski', 'immortalized', 'civilizing', 'shoved', 'crazed']","[hermanovski, immortalized, civilizing, crazed]",32,0,-1
3,ex_dis,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have the letter z or v, but not both?",control,"['hermanovski', 'immortalized', 'shoved', 'crazed']","[immortalized, civilizing, crazed]",33,0,-1
3,comp_neg,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have neither the letter z nor m?",control,['shoved'],"[hermanovski, shoved, crazed]",34,0,-1
3,simple_pos_conj,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words have the letters m and v?",control,['hermanovski'],"['hermanovski', 'civilizing']",35,0,-1
3,comp_neg_conj,"In the list of words: hermanovski, immortalized, civilizing, admonished, shoved, crazed, which words do not have both the letters m and v?",control,"(['immortalized', 'civilizing', 'admonished', 'shoved', 'crazed'], ['crazed'])","[immortalized, admonished, shoved, crazed]",36,0,-1
4,simple_pos,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have the letter q?",experimental,"['squaw', 'qualitative', 'antiques']","[squaw, qualitative]",37,0,-1
4,simple_neg,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words do not have the letter w?",experimental,"['qualitative', 'antiques', 'outsville']","[qualitative, antiques, outsville]",38,1,0
4,simple_pos_dis,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have the letters v or q?",experimental,"(['squaw', 'qualitative', 'heavenward', 'antiques', 'outsville'], ['squaw', 'heavenward', 'antiques', 'outsville'])","[squaw, qualitative, heavenward]",39,0,-1
4,comp_pos_dis,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have either the letters q or v?",experimental,"(['squaw', 'heavenward', 'antiques', 'outsville'], ['squaw', 'qualitative', 'heavenward', 'antiques', 'outsville'])","[squaw, qualitative, heavenward]",40,0,-1
4,simple_neg_dis,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words do not have the letters q or v?",experimental,"(['dower'], ['squaw', 'heavenward', 'antiques', 'dower', 'outsville'])","[heavenward, antiques, dower, outsville]",41,0,-1
4,comp_neg_dis,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words do not have either the letters q or w?",experimental,"(['squaw', 'outsville'], ['outsville'])","['antiques', 'dower', 'outsville']",42,0,-1
4,simple_neg_conj,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words do not have the letters w and q?",experimental,"(['qualitative', 'heavenward', 'antiques', 'dower', 'outsville'], ['outsville'])","['antiques', 'dower']",43,0,-1
4,inc_dis,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have the letter q or v or both?",control,"['squaw', 'qualitative', 'heavenward', 'antiques', 'outsville']","[qualitative, heavenward]",44,0,-1
4,ex_dis,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have the letter q or v, but not both?",control,"['squaw', 'heavenward', 'antiques', 'outsville']","['qualitative', 'heavenward', 'antiques']",45,0,-1
4,comp_neg,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have neither the letter w nor q?",control,['outsville'],[antiques],46,0,-1
4,simple_pos_conj,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words have the letters v and w?",control,['heavenward'],['heavenward'],47,1,0
4,comp_neg_conj,"In the list of words: squaw, qualitative, heavenward, antiques, dower, outsville, which words do not have both the letters v and w?",control,"(['squaw', 'qualitative', 'antiques', 'dower', 'outsville'], ['antiques'])","[qualitative, antiques, dower, outsville]",48,0,-1
5,simple_pos,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have the letter r?",experimental,"['cardiovascular', 'bridge', 'fore']","[cardiovascular, bridge, fore]",49,1,0
5,simple_neg,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words do not have the letter r?",experimental,"['slacking', 'coalesce', 'paganini']","[slacking, coalesce, paganini]",50,1,0
5,simple_pos_dis,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have the letters s or g?",experimental,"(['cardiovascular', 'bridge', 'slacking', 'coalesce', 'paganini'], ['cardiovascular', 'bridge', 'coalesce', 'paganini'])","['slacking', 'fore', 'coalesce', 'paganini']",51,0,-1
5,comp_pos_dis,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have either the letters g or r?",experimental,"(['cardiovascular', 'slacking', 'fore', 'paganini'], ['cardiovascular', 'bridge', 'slacking', 'fore', 'paganini'])","[bridge, fore, paganin]",52,0,-1
5,simple_neg_dis,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words do not have the letters r or s?",experimental,"(['paganini'], ['bridge', 'slacking', 'fore', 'coalesce', 'paganini'])",[paganini],53,1,0
5,comp_neg_dis,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words do not have either the letters g or s?",experimental,"(['slacking', 'fore'], ['fore'])","['fore', 'paganini']",54,0,-1
5,simple_neg_conj,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words do not have the letters r and g?",experimental,"(['cardiovascular', 'slacking', 'fore', 'coalesce', 'paganini'], ['coalesce'])","[coalesce, paganini]",55,0,-1
5,inc_dis,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have the letter g or r or both?",control,"['cardiovascular', 'bridge', 'slacking', 'fore', 'paganini']","['bridge', 'slacking', 'fore']",56,0,-1
5,ex_dis,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have the letter r or s, but not both?",control,"['bridge', 'slacking', 'fore', 'coalesce']","['cardiovascular', 'bridge', 'slacking', 'fore']",57,0,-1
5,comp_neg,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have neither the letter r nor s?",control,['paganini'],"[coalesce, paganini]",58,0,-1
5,simple_pos_conj,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words have the letters r and g?",control,['bridge'],"['bridge', 'slacking', 'fore']",59,0,-1
5,comp_neg_conj,"In the list of words: cardiovascular, bridge, slacking, fore, coalesce, paganini, which words do not have both the letters r and g?",control,"(['cardiovascular', 'slacking', 'fore', 'coalesce', 'paganini'], ['coalesce'])","[cardiovascular, coalesce, paganini]",60,0,-1
6,simple_pos,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have the letter k?",experimental,"['week', 'overtake', 'kernel']","[week, overtake, kernel, railway]",61,0,-1
6,simple_neg,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words do not have the letter w?",experimental,"['overtake', 'kernel', 'villains']","[overtake, reviewing, kernel, villains]",62,0,-1
6,simple_pos_dis,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have the letters k or w?",experimental,"(['week', 'overtake', 'reviewing', 'kernel', 'railway'], ['overtake', 'reviewing', 'kernel', 'railway'])","[week, overtake, reviewing, kernel, railway]",63,1,0
6,comp_pos_dis,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have either the letters v or w?",experimental,"(['week', 'overtake', 'railway', 'villains'], ['week', 'overtake', 'reviewing', 'railway', 'villains'])","[overtake, reviewing, railway, villains]",64,0,-1
6,simple_neg_dis,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words do not have the letters w or k?",experimental,"(['villains'], ['overtake', 'reviewing', 'kernel', 'railway', 'villains'])","[overtake, villains]",65,0,-1
6,comp_neg_dis,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words do not have either the letters k or w?",experimental,"(['week', 'villains'], ['villains'])","[overtake, reviewing, kernel, railway]",66,0,-1
6,simple_neg_conj,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words do not have the letters k and w?",experimental,"(['overtake', 'reviewing', 'kernel', 'railway', 'villains'], ['villains'])","[overtake, reviewing, kernel, railway]",67,0,-1
6,inc_dis,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have the letter k or v or both?",control,"['week', 'overtake', 'reviewing', 'kernel', 'villains']","[overtake, reviewing, kernel, villains]",68,0,-1
6,ex_dis,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have the letter k or w, but not both?",control,"['overtake', 'reviewing', 'kernel', 'railway']","[week, kernel, railway, villains]",69,0,-1
6,comp_neg,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have neither the letter k nor w?",control,['villains'],"[overtake, villains]",70,0,-1
6,simple_pos_conj,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words have the letters w and v?",control,['reviewing'],"[overtake, reviewing]",71,0,-1
6,comp_neg_conj,"In the list of words: week, overtake, reviewing, kernel, railway, villains, which words do not have both the letters w and v?",control,"(['week', 'overtake', 'kernel', 'railway', 'villains'], ['kernel'])","[kernel, railway, villains]",72,0,-1
7,simple_pos,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have the letter i?",experimental,"['usis', 'paragraphing', 'tieken']","['usis', 'tieken']",73,0,-1
7,simple_neg,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words do not have the letter p?",experimental,"['usis', 'slaughtered', 'tieken']","['usis', 'tieken']",74,0,-1
7,simple_pos_dis,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have the letters p or u?",experimental,"(['puts', 'usis', 'paragraphing', 'slaughtered', 'slept'], ['usis', 'paragraphing', 'slaughtered', 'slept'])","['puts', 'usis', 'paragraphing', 'slaughtered', 'slept']",75,1,0
7,comp_pos_dis,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have either the letters u or p?",experimental,"(['usis', 'paragraphing', 'slaughtered', 'slept'], ['puts', 'usis', 'paragraphing', 'slaughtered', 'slept'])","['puts', 'usis', 'paragraphing', 'slaughtered', 'slept']",76,1,1
7,simple_neg_dis,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words do not have the letters i or u?",experimental,"(['slept'], ['puts', 'paragraphing', 'slaughtered', 'slept', 'tieken'])",[slept],77,1,0
7,comp_neg_dis,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words do not have either the letters u or i?",experimental,"(['usis', 'slept'], ['slept'])","[paragraphing, slept]",78,0,-1
7,simple_neg_conj,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words do not have the letters i and u?",experimental,"(['puts', 'paragraphing', 'slaughtered', 'slept', 'tieken'], ['slept'])","[paragraphing, slaughtered, slept]",79,0,-1
7,inc_dis,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have the letter u or i or both?",control,"['puts', 'usis', 'paragraphing', 'slaughtered', 'tieken']","['puts', 'usis', 'slaughtered', 'tieken']",80,0,-1
7,ex_dis,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have the letter i or u, but not both?",control,"['puts', 'paragraphing', 'slaughtered', 'tieken']","['puts', 'usis', 'paragraphing', 'slaughtered', 'slept']",81,0,-1
7,comp_neg,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have neither the letter i nor p?",control,['slaughtered'],"[slaughtered, slept]",82,0,-1
7,simple_pos_conj,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words have the letters p and u?",control,['puts'],"['puts', 'usis']",83,0,-1
7,comp_neg_conj,"In the list of words: puts, usis, paragraphing, slaughtered, slept, tieken, which words do not have both the letters u and p?",control,"(['usis', 'paragraphing', 'slaughtered', 'slept', 'tieken'], ['tieken'])","['slaughtered', 'slept', 'tieken']",84,0,-1
8,simple_pos,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have the letter e?",experimental,"['polemic', 'deterrence', 'supernatant']","[polemic, deterrence, supernatant]",85,1,0
8,simple_neg,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words do not have the letter e?",experimental,"['linda', 'floors', 'goodbody']","[linda, floors, goodbody]",86,1,0
8,simple_pos_dis,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have the letters l or e?",experimental,"(['polemic', 'deterrence', 'linda', 'supernatant', 'floors'], ['deterrence', 'linda', 'supernatant', 'floors'])","['polemic', 'deterrence', 'linda', 'supernatant', 'floors']",87,1,0
8,comp_pos_dis,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have either the letters d or e?",experimental,"(['polemic', 'linda', 'supernatant', 'goodbody'], ['polemic', 'deterrence', 'linda', 'supernatant', 'goodbody'])","['polemic', 'deterrence', 'linda', 'supernatant', 'goodbody']",88,1,1
8,simple_neg_dis,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words do not have the letters d or e?",experimental,"(['floors'], ['polemic', 'linda', 'supernatant', 'floors', 'goodbody'])","['floors', 'goodbody']",89,0,-1
8,comp_neg_dis,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words do not have either the letters d or e?",experimental,"(['deterrence', 'floors'], ['floors'])","[polemic, supernatant, floors]",90,0,-1
8,simple_neg_conj,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words do not have the letters l and e?",experimental,"(['deterrence', 'linda', 'supernatant', 'floors', 'goodbody'], ['goodbody'])","[supernatant, floors]",91,0,-1
8,inc_dis,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have the letter l or e or both?",control,"['polemic', 'deterrence', 'linda', 'supernatant', 'floors']","[polemic, deterrence, linda, floors]",92,0,-1
8,ex_dis,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have the letter l or e, but not both?",control,"['deterrence', 'linda', 'supernatant', 'floors']","[deterrence, linda, supernatant, goodbody]",93,0,-1
8,comp_neg,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have neither the letter l nor d?",control,['supernatant'],"['supernatant', 'goodbody']",94,0,-1
8,simple_pos_conj,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words have the letters l and e?",control,['polemic'],"['polemic', 'deterrence']",95,0,-1
8,comp_neg_conj,"In the list of words: polemic, deterrence, linda, supernatant, floors, goodbody, which words do not have both the letters e and l?",control,"(['deterrence', 'linda', 'supernatant', 'floors', 'goodbody'], ['goodbody'])","[deterrence, supernatant, floors, goodbody]",96,0,-1
9,simple_pos,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have the letter m?",experimental,"['thermal', 'mystique', 'somber']","[thermal, mystique, somber]",97,1,0
9,simple_neg,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words do not have the letter h?",experimental,"['mystique', 'somber', 'burlesques']","[mystique, somber, burlesques]",98,1,0
9,simple_pos_dis,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have the letters h or q?",experimental,"(['thermal', 'relinquishing', 'mystique', 'frightful', 'burlesques'], ['thermal', 'mystique', 'frightful', 'burlesques'])","['thermal', 'relinquishing', 'mystique', 'frightful']",99,0,-1
9,comp_pos_dis,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have either the letters m or h?",experimental,"(['relinquishing', 'mystique', 'frightful', 'somber'], ['thermal', 'relinquishing', 'mystique', 'frightful', 'somber'])","['thermal', 'mystique', 'frightful', 'somber']",100,0,-1
9,simple_neg_dis,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words do not have the letters m or h?",experimental,"(['burlesques'], ['relinquishing', 'mystique', 'frightful', 'somber', 'burlesques'])",[burlesques],101,1,0
9,comp_neg_dis,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words do not have either the letters q or m?",experimental,"(['mystique', 'frightful'], ['frightful'])","['frightful', 'burlesques']",102,0,-1
9,simple_neg_conj,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words do not have the letters h and q?",experimental,"(['thermal', 'mystique', 'frightful', 'somber', 'burlesques'], ['somber'])","[mystique, burlesques]",103,0,-1
9,inc_dis,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have the letter q or m or both?",control,"['thermal', 'relinquishing', 'mystique', 'somber', 'burlesques']","[mystique, somber]",104,0,-1
9,ex_dis,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have the letter q or h, but not both?",control,"['thermal', 'mystique', 'frightful', 'burlesques']","[thermal, relinquishing, frightful]",105,0,-1
9,comp_neg,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have neither the letter m nor h?",control,['burlesques'],"[relinquishing, frightful, burlesques]",106,0,-1
9,simple_pos_conj,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words have the letters q and m?",control,['mystique'],['mystique'],107,1,0
9,comp_neg_conj,"In the list of words: thermal, relinquishing, mystique, frightful, somber, burlesques, which words do not have both the letters m and q?",control,"(['thermal', 'relinquishing', 'frightful', 'somber', 'burlesques'], ['frightful'])","[thermal, relinquishing, frightful, somber, burlesques]",108,1,0
10,simple_pos,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have the letter e?",experimental,"['comanche', 'removal', 'foe']","['comanche', 'removal', 'navy', 'foe']",109,0,-1
10,simple_neg,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words do not have the letter c?",experimental,"['removal', 'navy', 'foe']","[removal, navy, foe]",110,1,0
10,simple_pos_dis,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have the letters e or c?",experimental,"(['vacuolization', 'comanche', 'removal', 'contralto', 'foe'], ['vacuolization', 'removal', 'contralto', 'foe'])","['vacuolization', 'comanche', 'removal', 'contralto', 'navy', 'foe']",111,0,-1
10,comp_pos_dis,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have either the letters e or v?",experimental,"(['vacuolization', 'comanche', 'navy', 'foe'], ['vacuolization', 'comanche', 'removal', 'navy', 'foe'])","[vacuolization, comanche, removal, navy, foe]",112,1,1
10,simple_neg_dis,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words do not have the letters c or e?",experimental,"(['navy'], ['vacuolization', 'removal', 'contralto', 'navy', 'foe'])","['navy', 'foe']",113,0,-1
10,comp_neg_dis,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words do not have either the letters v or c?",experimental,"(['vacuolization', 'foe'], ['foe'])","['removal', 'foe']",114,0,-1
10,simple_neg_conj,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words do not have the letters c and e?",experimental,"(['vacuolization', 'removal', 'contralto', 'navy', 'foe'], ['navy'])","['contralto', 'navy', 'foe']",115,0,-1
10,inc_dis,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have the letter c or e or both?",control,"['vacuolization', 'comanche', 'removal', 'contralto', 'foe']","['vacuolization', 'comanche', 'removal', 'contralto', 'foe']",116,1,0
10,ex_dis,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have the letter c or v, but not both?",control,"['comanche', 'removal', 'contralto', 'navy']","[vacuolization, comanche, navy]",117,0,-1
10,comp_neg,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have neither the letter c nor e?",control,['navy'],"[vacuolization, navy, foe]",118,0,-1
10,simple_pos_conj,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words have the letters v and e?",control,['removal'],"['vacuolization', 'removal', 'navy']",119,0,-1
10,comp_neg_conj,"In the list of words: vacuolization, comanche, removal, contralto, navy, foe, which words do not have both the letters v and c?",control,"(['comanche', 'removal', 'contralto', 'navy', 'foe'], ['foe'])","[removal, navy, foe]",120,0,-1
11,simple_pos,"In the list of words: matrix, maxine, committed, maximal, dusting, elegies, which words have the letter e?",experimental,"['maxine', 'committed', 'elegies']","[matrix, maxine, elegies]",121,0,-1
11,simple_neg,"In the list of words: matrix, maxine, committed, maximal, dusting, elegies, which words do not have the letter e?",experimental,"['matrix', 'maximal', 'dusting']","[matrix, dusting]",122,0,-1
11,simple_pos_dis,"In the list of words: matrix, maxine, committed, maximal, dusting, elegies, which words have the letters x or t?",experimental,"(['matrix', 'maxine', 'committed', 'maximal', 'dusting'], ['maxine', 'committed', 'maximal', 'dusting'])","[matrix, maxine, committed, maximal, dusting]",123,1,0
11,comp_pos_dis,"In the list of words: matrix, maxine, committed, maximal, dusting, elegies, which words have either the letters x or t?",experimental,"(['maxine', 'committed', 'maximal', 'dusting'], ['matrix', 'maxine', 'committed', 'maximal', 'dusting'])","[matrix, maxine, committed, maximal, dusting]",124,1,1
