Iteration,Type,Sentence,Category,Correct Response,Model Response,Order,Correct,Matched Response
1,simple_pos_conj,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🐇', '🦁'}, {'🐖', '🦁'}, {'🐇', '🐖'}, {'🦁'}, which sets have a lion and rabbit?",control,"[{'🐇', '🦁'}]","[{'🐇', '🦁'}]",11,1,0
1,comp_neg_conj,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🐇', '🦁'}, {'🐖', '🦁'}, {'🐇', '🐖'}, {'🦁'}, which sets do not have both a rabbit and lion?",control,"([{'🐖'}, {'🐇'}, {'🐖', '🦁'}, {'🐇', '🐖'}, {'🦁'}], [{'🐖'}])","[{'🐖'}, {'🐇'}, {'🐖', '🦁'}, {'🦁'}]",12,0,-1
2,simple_pos,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have a skunk?",experimental,"[{'🦨', '🦍'}, {'🦨'}, {'🐖', '🦨'}]","[{'🦨', '🦍'}, {'🦨'}, {'🐖', '🦨'}]",13,1,0
2,simple_neg,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets do not have a pig?",experimental,"[{'🦨', '🦍'}, {'🦨'}, {'🦍'}]","[{'🦨', '🦍'}, {'🦨'}, {'🦍'}]",14,1,0
2,simple_pos_dis,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have a skunk or gorilla?",experimental,"([{'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}], [{'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}])","[{'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}]",15,1,0
2,comp_pos_dis,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have either a pig or gorilla?",experimental,"([{'🐖'}, {'🦨', '🦍'}, {'🦍'}, {'🐖', '🦨'}], [{'🐖'}, {'🦨', '🦍'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}])","[{'🐖'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}]",16,0,-1
2,simple_neg_dis,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets do not have a skunk or pig?",experimental,"([{'🦍'}], [{'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦍'}])",['🦍'],17,1,0
2,comp_neg_dis,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets do not have either a gorilla or skunk?",experimental,"([{'🐖'}, {'🦨', '🦍'}], [{'🐖'}])",[{'🐖'}],18,1,1
2,simple_neg_conj,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets do not have a gorilla and skunk?",experimental,"([{'🐖'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}], [{'🐖'}])","[{'🐖'}, {'🦨'}, {'🐖', '🦨'}]",19,0,-1
2,inc_dis,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have a skunk or pig or both?",control,"[{'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🐖', '🦨'}, {'🐖', '🦍'}]","[{'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🐖', '🦨'}, {'🐖', '🦍'}]",20,1,0
2,ex_dis,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have a gorilla or pig, but not both?",control,"[{'🐖'}, {'🦨', '🦍'}, {'🦍'}, {'🐖', '🦨'}]","[{'🐖'}, {'🦍'}]",21,0,-1
2,comp_neg,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have neither a skunk nor gorilla?",control,[{'🐖'}],[{'🐖'}],22,1,0
2,simple_pos_conj,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets have a gorilla and pig?",control,"[{'🐖', '🦍'}]","[{'🐖', '🦍'}]",23,1,0
2,comp_neg_conj,"In the list of emoji sets: {'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}, {'🐖', '🦍'}, which sets do not have both a pig and gorilla?",control,"([{'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}], [{'🦨'}])","[{'🐖'}, {'🦨', '🦍'}, {'🦨'}, {'🦍'}, {'🐖', '🦨'}]",24,1,0
3,simple_pos,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a rabbit?",experimental,"[{'🐇', '🐒'}, {'🐇'}, {'🐇', '🦨'}]","[{'🐇', '🐒'}, {'🐇'}, {'🐇', '🦨'}]",25,1,0
3,simple_neg,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a skunk?",experimental,"[{'🐇', '🐒'}, {'🐇'}, {'🐒'}]","[{'🐇', '🐒'}, {'🐇'}, {'🐒'}]",26,1,0
3,simple_pos_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a monkey or skunk?",experimental,"([{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}])","[{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}]",27,1,0
3,comp_pos_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have either a rabbit or monkey?",experimental,"([{'🐇'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐇', '🐒'}, {'🐇'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}])","[{'🐇', '🐒'}, {'🐇'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}]",28,1,1
3,simple_neg_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a rabbit or skunk?",experimental,"([{'🐒'}], [{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}])",[],29,0,-1
3,comp_neg_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have either a skunk or rabbit?",experimental,"([{'🐇', '🦨'}, {'🐒'}], [{'🐒'}])",[{'🐒'}],30,1,1
3,simple_neg_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have a skunk and monkey?",experimental,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}], [{'🐇'}])","[{'🐇'}, {'🐇', '🦨'}]",31,0,-1
3,inc_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a monkey or skunk or both?",control,"[{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}]","[{'🐇', '🐒'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}]",32,1,0
3,ex_dis,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a skunk or rabbit, but not both?",control,"[{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🦨', '🐒'}]","[{'🐇'}, {'🦨'}, {'🐒'}]",33,0,-1
3,comp_neg,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have neither a rabbit nor monkey?",control,[{'🦨'}],[],34,0,-1
3,simple_pos_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a rabbit and skunk?",control,"[{'🐇', '🦨'}]","[{'🐇', '🦨'}]",35,1,0
3,comp_neg_conj,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets do not have both a rabbit and skunk?",control,"([{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}], [{'🐒'}])","[{'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐒'}, {'🦨', '🐒'}]",36,1,0
4,simple_pos,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have a cat?",experimental,"[{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}]","[{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}]",37,1,0
4,simple_neg,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets do not have a gorilla?",experimental,"[{'🐈', '🐎'}, {'🐈'}, {'🐎'}]","[{'🐈', '🐎'}, {'🐈'}, {'🐎'}]",38,1,0
4,simple_pos_dis,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have a horse or cat?",experimental,"([{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🐎'}], [{'🐈', '🦍'}, {'🐈'}, {'🦍', '🐎'}, {'🐎'}])","[{'🐈', '🐎'}, {'🐈'}, {'🐎'}]",39,0,-1
4,comp_pos_dis,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have either a cat or gorilla?",experimental,"([{'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}], [{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}])","[{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}]",40,1,1
4,simple_neg_dis,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets do not have a gorilla or horse?",experimental,"([{'🐈'}], [{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍'}, {'🐎'}])","[{'🐈'}, {'🐈'}]",41,0,-1
4,comp_neg_dis,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets do not have either a cat or gorilla?",experimental,"([{'🐈', '🦍'}, {'🐎'}], [{'🐎'}])",[{'🐎'}],42,1,1
4,simple_neg_conj,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets do not have a gorilla and cat?",experimental,"([{'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}], [{'🐎'}])","[{'🐈', '🐎'}, {'🐈'}, {'🐎'}, {'🦍'}, {'🐎'}]",43,0,-1
4,inc_dis,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have a horse or cat or both?",control,"[{'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🐎'}]","[{'🐈', '🐎'}, {'🐈'}, {'🐈', '🦍'}, {'🐎'}]",44,0,-1
4,ex_dis,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have a cat or gorilla, but not both?",control,"[{'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}]","[{'🐈'}, {'🦍'}]",45,0,-1
4,comp_neg,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have neither a gorilla nor horse?",control,[{'🐈'}],[{'🐈'}],46,1,0
4,simple_pos_conj,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets have a gorilla and cat?",control,"[{'🐈', '🦍'}]","[{'🐈', '🦍'}]",47,1,0
4,comp_neg_conj,"In the list of emoji sets: {'🐈', '🦍'}, {'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}, which sets do not have both a gorilla and cat?",control,"([{'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}], [{'🐎'}])","[{'🐈', '🐎'}, {'🐈'}, {'🦍', '🐎'}, {'🦍'}, {'🐎'}]",48,1,0
5,simple_pos,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have a dog?",experimental,"[{'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}]","[{'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}]",49,1,0
5,simple_neg,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets do not have a dog?",experimental,"[{'🐖', '🐒'}, {'🐖'}, {'🐒'}]","[{'🐖', '🐒'}, {'🐖'}, {'🐒'}]",50,1,0
5,simple_pos_dis,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have a monkey or pig?",experimental,"([{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕', '🐒'}, {'🐒'}], [{'🐖'}, {'🐖', '🐕'}, {'🐕', '🐒'}, {'🐒'}])","[{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕', '🐒'}, {'🐒'}]",51,1,0
5,comp_pos_dis,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have either a monkey or pig?",experimental,"([{'🐖'}, {'🐖', '🐕'}, {'🐕', '🐒'}, {'🐒'}], [{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕', '🐒'}, {'🐒'}])","[{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕', '🐒'}, {'🐒'}]",52,1,1
5,simple_neg_dis,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets do not have a monkey or dog?",experimental,"([{'🐖'}], [{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐒'}])",[{'🐖'}],53,1,0
5,comp_neg_dis,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets do not have either a dog or monkey?",experimental,"([{'🐖'}, {'🐕', '🐒'}], [{'🐖'}])",[{'🐖'}],54,1,1
5,simple_neg_conj,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets do not have a dog and pig?",experimental,"([{'🐖', '🐒'}, {'🐖'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}], [{'🐒'}])","[{'🐖'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}]",55,0,-1
5,inc_dis,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have a pig or dog or both?",control,"[{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}]","[{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}]",56,1,0
5,ex_dis,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have a monkey or dog, but not both?",control,"[{'🐖', '🐒'}, {'🐖', '🐕'}, {'🐕'}, {'🐒'}]","[{'🐖', '🐒'}, {'🐕'}, {'🐒'}]",57,0,-1
5,comp_neg,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have neither a monkey nor pig?",control,[{'🐕'}],[{'🐕'}],58,1,0
5,simple_pos_conj,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets have a monkey and pig?",control,"[{'🐖', '🐒'}]","[{'🐖', '🐒'}]",59,1,0
5,comp_neg_conj,"In the list of emoji sets: {'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐕', '🐒'}, {'🐒'}, which sets do not have both a monkey and dog?",control,"([{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐒'}], [{'🐖'}])","[{'🐖', '🐒'}, {'🐖'}, {'🐖', '🐕'}, {'🐕'}, {'🐒'}]",60,1,0
6,simple_pos,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have a rabbit?",experimental,"[{'🐇'}, {'🐇', '🐖'}, {'🐇', '🦨'}]","[{'🐇'}, {'🐇', '🐖'}, {'🐇', '🦨'}]",61,1,0
6,simple_neg,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets do not have a skunk?",experimental,"[{'🐖'}, {'🐇'}, {'🐇', '🐖'}]","[{'🐖'}, {'🐇'}, {'🐇', '🐖'}]",62,1,0
6,simple_pos_dis,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have a rabbit or skunk?",experimental,"([{'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}], [{'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐖', '🦨'}])","[{'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}]",63,1,0
6,comp_pos_dis,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have either a skunk or pig?",experimental,"([{'🐖'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}], [{'🐖'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}])","[{'🐖'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}]",64,1,1
6,simple_neg_dis,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets do not have a skunk or pig?",experimental,"([{'🐇'}], [{'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}])",[{'🐇'}],65,1,0
6,comp_neg_dis,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets do not have either a skunk or pig?",experimental,"([{'🐇'}, {'🐖', '🦨'}], [{'🐇'}])",[{'🐇'}],66,1,1
6,simple_neg_conj,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets do not have a skunk and rabbit?",experimental,"([{'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐖', '🦨'}], [{'🐖'}])","[{'🐖'}, {'🐖', '🦨'}]",67,0,-1
6,inc_dis,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have a rabbit or pig or both?",control,"[{'🐖'}, {'🐇'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}]","[{'🐖'}, {'🐇'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}]",68,1,0
6,ex_dis,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have a pig or skunk, but not both?",control,"[{'🐖'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}]","[{'🐖'}, {'🦨'}]",69,0,-1
6,comp_neg,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have neither a rabbit nor pig?",control,[{'🦨'}],[],70,0,-1
6,simple_pos_conj,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets have a rabbit and pig?",control,"[{'🐇', '🐖'}]","[{'🐇', '🐖'}]",71,1,0
6,comp_neg_conj,"In the list of emoji sets: {'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}, {'🐖', '🦨'}, which sets do not have both a pig and skunk?",control,"([{'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}], [{'🐇'}])","[{'🐖'}, {'🐇'}, {'🦨'}, {'🐇', '🐖'}, {'🐇', '🦨'}]",72,1,0
7,simple_pos,"In the list of emoji sets: {'🐇', '🐒'}, {'🐇'}, {'🦨'}, {'🐇', '🦨'}, {'🐒'}, {'🦨', '🐒'}, which sets have a rabbit?",experimental,"[{'🐇', '🐒'}, {'🐇'}, {'🐇', '🦨'}]","[{'🐇', '🐒'}, {'🐇'}, {'🐇', '🦨'}]",73,1,0
