Iteration,Type,Sentence,Category,Correct Response,Model Response,Order
1,simple_pos_conj,"In the list of sentences: The dog knocked over the plant., The plant was eaten by a cat., The dog chased the cat around the neighborhood., I took my dog to the park., The black cat is bad luck., I only have one plant in my living room., which sentences have the words dog and plant?",control,['The dog knocked over the plant.'],"['The dog knocked over the plant.', 'The plant was eaten by a cat.', 'I took my dog to the park.', 'I only have one plant in my living room.']",11
1,comp_neg_conj,"In the list of sentences: The dog knocked over the plant., The plant was eaten by a cat., The dog chased the cat around the neighborhood., I took my dog to the park., The black cat is bad luck., I only have one plant in my living room., which sentences do not have both the words plant and cat?",control,"(['The dog knocked over the plant.', 'The dog chased the cat around the neighborhood.', 'I took my dog to the park.', 'The black cat is bad luck.', 'I only have one plant in my living room.'], ['I took my dog to the park.'])","['The dog chased the cat around the neighborhood.', 'I took my dog to the park.', 'The black cat is bad luck.']",12
2,simple_pos,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have the word computer?",experimental,"['The green juice spilled all over the computer.', 'The computer had a really large paint stain on it.', 'There is a computer on the table.']","['The green juice spilled all over the computer.', 'The computer had a really large paint stain on it.', 'There is a computer on the table.']",13
2,simple_neg,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences do not have the word paint?",experimental,"['The green juice spilled all over the computer.', 'There was green mold growing on the old cheese.', 'There is a computer on the table.']","[""The green juice spilled all over the computer."", ""There was green mold growing on the old cheese."", ""There is a computer on the table.""]",14
2,simple_pos_dis,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have the words paint or computer?",experimental,"(['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.'], ['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.'])","['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.']",15
2,comp_pos_dis,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have either the words green or computer?",experimental,"(['The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There was green mold growing on the old cheese.', 'There is a computer on the table.'], ['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There was green mold growing on the old cheese.', 'There is a computer on the table.'])","['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.']",16
2,simple_neg_dis,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences do not have the words paint or computer?",experimental,"(['There was green mold growing on the old cheese.'], ['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'There was green mold growing on the old cheese.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.'])","['There was green mold growing on the old cheese.', 'There is a computer on the table.']",17
2,comp_neg_dis,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences do not have either the words paint or green?",experimental,"(['The green paint was vibrant in color.', 'There is a computer on the table.'], ['There is a computer on the table.'])","[""The green juice spilled all over the computer."", ""The computer had a really large paint stain on it."", ""There is a computer on the table.""]",18
2,simple_neg_conj,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences do not have the words computer and green?",experimental,"(['The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There was green mold growing on the old cheese.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.'], ['The wall had a fresh layer of paint.'])","[""The green juice spilled all over the computer."", ""The computer had a really large paint stain on it.,"", ""There is a computer on the table.""]",19
2,inc_dis,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have the word paint or computer or both?",control,"['The green juice spilled all over the computer.', 'The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.']","['The green paint was vibrant in color.', 'The computer had a really large paint stain on it.']",20
2,ex_dis,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have the word green or paint, but not both?",control,"['The green juice spilled all over the computer.', 'The computer had a really large paint stain on it.', 'There was green mold growing on the old cheese.', 'The wall had a fresh layer of paint.']","['The green juice spilled all over the computer.', 'There is a computer on the table.', 'There was green mold growing on the old cheese.']",21
2,comp_neg,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have neither the word green nor paint?",control,['There is a computer on the table.'],"[""There is a computer on the table."", ""The wall had a fresh layer of paint.""]",22
2,simple_pos_conj,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences have the words paint and computer?",control,['The computer had a really large paint stain on it.'],"['The green paint was vibrant in color.', 'The computer had a really large paint stain on it.']",23
2,comp_neg_conj,"In the list of sentences: The green juice spilled all over the computer., The green paint was vibrant in color., The computer had a really large paint stain on it., There was green mold growing on the old cheese., There is a computer on the table., The wall had a fresh layer of paint., which sentences do not have both the words green and computer?",control,"(['The green paint was vibrant in color.', 'The computer had a really large paint stain on it.', 'There was green mold growing on the old cheese.', 'There is a computer on the table.', 'The wall had a fresh layer of paint.'], ['The wall had a fresh layer of paint.'])","['The green juice spilled all over the computer.', 'The computer had a really large paint stain on it.', 'There was green mold growing on the old cheese.', 'The wall had a fresh layer of paint.']",24
3,simple_pos,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have the word water?",experimental,"['The stairs to the room were flooded with water after the rain.', 'I need to drink some water after class.', 'My water bottle was empty.']","['The stairs to the room were flooded with water after the rain.', 'I need to drink some water after class.', 'My water bottle was empty.']",25
3,simple_neg,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences do not have the word water?",experimental,"['The stairs to the class were damaged.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.']","[""The stairs to the room were flooded with water after the rain."", ""The stairs to the class were damaged."", ""The leaning tower of Pisa has a lot of stairs."", ""My water bottle was empty."", ""This class is boring.""]",26
3,simple_pos_dis,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have the words stairs or class?",experimental,"(['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.'], ['The stairs to the room were flooded with water after the rain.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.'])","['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.']",27
3,comp_pos_dis,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have either the words class or stairs?",experimental,"(['The stairs to the room were flooded with water after the rain.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.'], ['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.'])","['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.']",28
3,simple_neg_dis,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences do not have the words stairs or class?",experimental,"(['My water bottle was empty.'], ['The stairs to the room were flooded with water after the rain.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'My water bottle was empty.', 'This class is boring.'])","[""I need to drink some water after class."", ""This class is boring.""]",29
3,comp_neg_dis,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences do not have either the words class or water?",experimental,"(['I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.'], ['The leaning tower of Pisa has a lot of stairs.'])","['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'The leaning tower of Pisa has a lot of stairs.', 'My water bottle was empty.', 'This class is boring.']",30
3,simple_neg_conj,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences do not have the words stairs and water?",experimental,"(['The stairs to the class were damaged.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'My water bottle was empty.', 'This class is boring.'], ['This class is boring.'])","[""This class is boring.""]",31
3,inc_dis,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have the word class or stairs or both?",control,"['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'This class is boring.']","[""The stairs to the class were damaged."", ""I need to drink some water after class."", ""The leaning tower of Pisa has a lot of stairs.""]",32
3,ex_dis,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have the word class or water, but not both?",control,"['The stairs to the room were flooded with water after the rain.', 'The stairs to the class were damaged.', 'My water bottle was empty.', 'This class is boring.']","['The stairs to the room were flooded with water after the rain.', 'This class is boring.']",33
3,comp_neg,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have neither the word water nor class?",control,['The leaning tower of Pisa has a lot of stairs.'],"[""This class is boring.""]",34
3,simple_pos_conj,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences have the words water and stairs?",control,['The stairs to the room were flooded with water after the rain.'],"['The stairs to the room were flooded with water after the rain.', 'The leaning tower of Pisa has a lot of stairs.', 'My water bottle was empty.']",35
3,comp_neg_conj,"In the list of sentences: The stairs to the room were flooded with water after the rain., The stairs to the class were damaged., I need to drink some water after class., The leaning tower of Pisa has a lot of stairs., My water bottle was empty., This class is boring., which sentences do not have both the words stairs and water?",control,"(['The stairs to the class were damaged.', 'I need to drink some water after class.', 'The leaning tower of Pisa has a lot of stairs.', 'My water bottle was empty.', 'This class is boring.'], ['This class is boring.'])",['This class is boring.'],36
4,simple_pos,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have the word kitchen?",experimental,"['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'The kitchen is a mess.']","['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'The kitchen is a mess.']",37
4,simple_neg,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences do not have the word morning?",experimental,"['I grabbed my toothbrush from the kitchen.', 'I use a toothbrush to brush my teeth.', 'The kitchen is a mess.']","[""I use a toothbrush to brush my teeth."", ""The kitchen is a mess."", ""I do not like waking up in the morning.""]",38
4,simple_pos_dis,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have the words morning or toothbrush?",experimental,"(['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I clean my toothbrush every morning.', 'I use a toothbrush to brush my teeth.', 'I do not like waking up in the morning.'], ['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I use a toothbrush to brush my teeth.', 'I do not like waking up in the morning.'])","['I left my jacket in the kitchen this morning.', 'I clean my toothbrush every morning.', 'I use a toothbrush to brush my teeth.']",39
4,comp_pos_dis,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have either the words toothbrush or morning?",experimental,"(['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I use a toothbrush to brush my teeth.', 'I do not like waking up in the morning.'], ['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I clean my toothbrush every morning.', 'I use a toothbrush to brush my teeth.', 'I do not like waking up in the morning.'])","['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I clean my toothbrush every morning.', 'I do not like waking up in the morning.']",40
4,simple_neg_dis,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences do not have the words toothbrush or kitchen?",experimental,"(['I do not like waking up in the morning.'], ['I left my jacket in the kitchen this morning.', 'I clean my toothbrush every morning.', 'I use a toothbrush to brush my teeth.', 'The kitchen is a mess.', 'I do not like waking up in the morning.'])",['I do not like waking up in the morning.'],41
4,comp_neg_dis,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences do not have either the words toothbrush or kitchen?",experimental,"(['I grabbed my toothbrush from the kitchen.', 'I do not like waking up in the morning.'], ['I do not like waking up in the morning.'])","[""I do not like waking up in the morning.""]",42
4,simple_neg_conj,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences do not have the words toothbrush and kitchen?",experimental,"(['I left my jacket in the kitchen this morning.', 'I clean my toothbrush every morning.', 'I use a toothbrush to brush my teeth.', 'The kitchen is a mess.', 'I do not like waking up in the morning.'], ['I do not like waking up in the morning.'])","[""I do not like waking up in the morning.""]",43
4,inc_dis,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have the word toothbrush or morning or both?",control,"['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I clean my toothbrush every morning.', 'I use a toothbrush to brush my teeth.', 'I do not like waking up in the morning.']","[""I left my jacket in the kitchen this morning."", ""I grabbed my toothbrush from the kitchen."", ""I clean my toothbrush every morning."", ""I use a toothbrush to brush my teeth.""]",44
4,ex_dis,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have the word kitchen or morning, but not both?",control,"['I grabbed my toothbrush from the kitchen.', 'I clean my toothbrush every morning.', 'The kitchen is a mess.', 'I do not like waking up in the morning.']","['I left my jacket in the kitchen this morning.', 'I do not like waking up in the morning.']",45
4,comp_neg,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have neither the word morning nor toothbrush?",control,['The kitchen is a mess.'],"[""The kitchen is a mess."", ""I do not like waking up in the morning.""]",46
4,simple_pos_conj,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences have the words toothbrush and kitchen?",control,['I grabbed my toothbrush from the kitchen.'],"[""I grabbed my toothbrush from the kitchen."", ""I clean my toothbrush every morning.""]",47
4,comp_neg_conj,"In the list of sentences: I left my jacket in the kitchen this morning., I grabbed my toothbrush from the kitchen., I clean my toothbrush every morning., I use a toothbrush to brush my teeth., The kitchen is a mess., I do not like waking up in the morning., which sentences do not have both the words morning and toothbrush?",control,"(['I left my jacket in the kitchen this morning.', 'I grabbed my toothbrush from the kitchen.', 'I use a toothbrush to brush my teeth.', 'The kitchen is a mess.', 'I do not like waking up in the morning.'], ['The kitchen is a mess.'])","['The kitchen is a mess.', 'I do not like waking up in the morning.']",48
5,simple_pos,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have the word mouse?",experimental,"['The red mouse is trapped in a cage.', 'The mouse toy was made of wood.', 'I have a pet mouse.']","['The red mouse is trapped in a cage.', 'The mouse toy was made of wood.', 'I have a pet mouse.']",49
5,simple_neg,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences do not have the word mouse?",experimental,"['My house is made of red wood.', 'I put my gift in a red bag.', 'I prefer using wood cooking utensils.']","[""My house is made of red wood."", ""I prefer using wood cooking utensils.""]",50
5,simple_pos_dis,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have the words red or wood?",experimental,"(['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'The mouse toy was made of wood.', 'I put my gift in a red bag.', 'I prefer using wood cooking utensils.'], ['The red mouse is trapped in a cage.', 'The mouse toy was made of wood.', 'I put my gift in a red bag.', 'I prefer using wood cooking utensils.'])","[""The red mouse is trapped in a cage."", ""My house is made of red wood."", ""The mouse toy was made of wood."", ""I put my gift in a red bag."", ""I prefer using wood cooking utensils.""]",51
5,comp_pos_dis,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have either the words wood or mouse?",experimental,"(['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'I have a pet mouse.', 'I prefer using wood cooking utensils.'], ['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'The mouse toy was made of wood.', 'I have a pet mouse.', 'I prefer using wood cooking utensils.'])","[""The red mouse is trapped in a cage."", ""My house is made of red wood."", ""The mouse toy was made of wood."", ""I have a pet mouse."", ""I prefer using wood cooking utensils.""]",52
5,simple_neg_dis,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences do not have the words mouse or red?",experimental,"(['I prefer using wood cooking utensils.'], ['My house is made of red wood.', 'The mouse toy was made of wood.', 'I have a pet mouse.', 'I put my gift in a red bag.', 'I prefer using wood cooking utensils.'])","[""I prefer using wood cooking utensils.""]",53
5,comp_neg_dis,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences do not have either the words mouse or wood?",experimental,"(['The mouse toy was made of wood.', 'I put my gift in a red bag.'], ['I put my gift in a red bag.'])","[""The red mouse is trapped in a cage."", ""My house is made of red wood."", ""The mouse toy was made of wood."", ""I have a pet mouse."", ""I put my gift in a red bag."", ""I prefer using wood cooking utensils.""]",54
5,simple_neg_conj,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences do not have the words mouse and wood?",experimental,"(['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'I have a pet mouse.', 'I put my gift in a red bag.', 'I prefer using wood cooking utensils.'], ['I put my gift in a red bag.'])","[""I prefer using wood cooking utensils.""]",55
5,inc_dis,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have the word mouse or wood or both?",control,"['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'The mouse toy was made of wood.', 'I have a pet mouse.', 'I prefer using wood cooking utensils.']","['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'The mouse toy was made of wood.', 'I have a pet mouse.', 'I prefer using wood cooking utensils.']",56
5,ex_dis,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have the word wood or mouse, but not both?",control,"['The red mouse is trapped in a cage.', 'My house is made of red wood.', 'I have a pet mouse.', 'I prefer using wood cooking utensils.']","['My house is made of red wood.', 'I put my gift in a red bag.', 'I prefer using wood cooking utensils.']",57
5,comp_neg,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have neither the word mouse nor red?",control,['I prefer using wood cooking utensils.'],"[""I prefer using wood cooking utensils.""]",58
5,simple_pos_conj,"In the list of sentences: The red mouse is trapped in a cage., My house is made of red wood., The mouse toy was made of wood., I have a pet mouse., I put my gift in a red bag., I prefer using wood cooking utensils., which sentences have the words wood and red?",control,['My house is made of red wood.'],"[""My house is made of red wood."", ""I put my gift in a red bag.""]",59
